smiles,canonical_smiles,inchi_key,pka,task,source,temperature,method,split,notes
O=C(OC)C2(=C1(NC=5(C=CC=CC=5(C14(C3(N(CC(C2C3)=CC)CC4)))))),O=C(OC)C2(=C1(NC=5(C=CC=CC=5(C14(C3(N(CC(C2C3)=CC)CC4)))))),UMGIOBCVRLYQOW-UHFFFAOYSA-N,7.46,basic,RES200_Opt1_basic,,mean from 2,train,
O=C([O-])C(C(CO)CC=1(N(C=NC=1)C))CC,O=C([O-])C(C(CO)CC=1(N(C=NC=1)C))CC,ILKTXOSWHHFKEA-UHFFFAOYSA-N,7.47,basic,RES200_Opt1_basic,30.0,potentiometric,train,
O4(CCN(C=3(C2(=C(N1(CCOCC1))C=CC=C2C=CC=3)))CC4),O4(CCN(C=3(C2(=C(N1(CCOCC1))C=CC=C2C=CC=3)))CC4),OSBRVDBQMVSMEM-UHFFFAOYSA-N,7.49,basic,RES200_Opt1_basic,25.0,mean from 3,train,
N1(=C(NC2(=C1C=CC=C2))N),N1(=C(NC2(=C1C=CC=C2))N),JWYUFVNJZUSCSM-UHFFFAOYSA-N,7.49,basic,RES200_Opt1_basic,20.0,mean from 2,train,
N(C1(=CC=CC=C1))(C(C)(C)C)C,N(C1(=CC=CC=C1))(C(C)(C)C)C,WIZSMOISUQQDDU-UHFFFAOYSA-N,7.5,basic,RES200_Opt1_basic,25.0,mean from 3,train,
O=[N+]([O-])C3(=CC2(=NC=1(C(=CC(OCC)=CC=1)C(=C2C=C3)N))),O=[N+]([O-])C3(=CC2(=NC=1(C(=CC(OCC)=CC=1)C(=C2C=C3)N))),NDKYICANXPTKKC-UHFFFAOYSA-N,7.5,basic,RES200_Opt1_basic,20.0,spectrophotometric,train,
O=C(C1(=CC=CC=C1))CCCCN2(CCOCC2),O=C(C1(=CC=CC=C1))CCCCN2(CCOCC2),ARXUROIWWIHZIJ-UHFFFAOYSA-N,7.5,basic,RES200_Opt1_basic,25.0,potentiometric,train,
OC(CN(CCO)CCCCCCCCCC)C,OC(CN(CCO)CCCCCCCCCC)C,ZBUSVQFNYVKBPR-UHFFFAOYSA-N,7.5,basic,RES200_Opt1_basic,20.0,potentiometric,train,
N(NC)CC,N(NC)CC,PFJOTFSIBVZGPK-UHFFFAOYSA-N,7.5,basic,RES200_Opt1_basic,25.0,potentiometric,train,
ClC(CCl)CN(C)C,ClC(CCl)CN(C)C,PWRALTDUHCCTCT-UHFFFAOYSA-N,7.5,basic,RES200_Opt1_basic,25.0,potentiometric,train,
ClCCN(CCO)C,ClCCN(CCO)C,DOIGXYACGZWLMR-UHFFFAOYSA-N,7.5,basic,RES200_Opt1_basic,15.0,potentiometric,train,
N=1(C(=CNC=1)C),N=1(C(=CNC=1)C),XLSZMDLNRCVEIJ-UHFFFAOYSA-N,7.51,basic,RES200_Opt1_basic,26.0,mean from 3,train,
FC2(=C(C(=O)C1(=C(N(C)N=C1C)N(C(=O)CN)C))C=CC=C2),FC2(=C(C(=O)C1(=C(N(C)N=C1C)N(C(=O)CN)C))C=CC=C2),MFFPGYSRWHNMPX-UHFFFAOYSA-N,7.52,basic,RES200_Opt1_basic,27.0,,train,
O=C(OCCN(CC)CC)C2(=CC=1(C(=CC=CC=1)C=C2)),O=C(OCCN(CC)CC)C2(=CC=1(C(=CC=CC=1)C=C2)),KSFWRAWIFZSUSG-UHFFFAOYSA-N,7.52,basic,RES200_Opt1_basic,25.0,,train,
ClC3(=C(NC1(=C(C=CC=C1)CC(=O)OCCN2(CCOCC2)))C(Cl)=CC=C3),ClC3(=C(NC1(=C(C=CC=C1)CC(=O)OCCN2(CCOCC2)))C(Cl)=CC=C3),LMYZZNYGLRJURR-UHFFFAOYSA-N,7.52,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C(OC(C1(=CC=CC=C1))CCN(CC)CC)C2(=CC=CC=C2),O=C(OC(C1(=CC=CC=C1))CCN(CC)CC)C2(=CC=CC=C2),VPRGXNLHFBBDFS-UHFFFAOYSA-N,7.53,basic,RES200_Opt1_basic,25.0,potentiometric,train,
S(=O)(=O)([O-])C14(C3(=CCOC7(C1C2(N(C=6(C=CC=CC=6(C25(CCN(C3)C5(C4)))))C(C7)=O)))),S(=O)(=O)([O-])C14(C3(=CCOC7(C1C2(N(C=6(C=CC=CC=6(C25(CCN(C3)C5(C4)))))C(C7)=O)))),VDJJIGKCDYXHLM-UHFFFAOYSA-N,7.53,basic,RES200_Opt1_basic,,,train,
S(=O)(=O)([O-])C6(=C3(C2(C7(C1(N(C=5(C=CC=CC=5(C14(C(C2)N(C3)CC4))))C(CC7(OC6))=O))))),S(=O)(=O)([O-])C6(=C3(C2(C7(C1(N(C=5(C=CC=CC=5(C14(C(C2)N(C3)CC4))))C(CC7(OC6))=O))))),ZDEAGVBDFGFPBP-UHFFFAOYSA-N,7.54,basic,RES200_Opt1_basic,,,train,
N#CC(C1(=CC=CC=C1))(C2(=CC=CC=C2))C(CN3(CCCCC3))C,N#CC(C1(=CC=CC=C1))(C2(=CC=CC=C2))C(CN3(CCCCC3))C,HGKFSYSKZCQWHP-UHFFFAOYSA-N,7.54,basic,RES200_Opt1_basic,25.0,potentiometric,train,
S(C(=O)CCCC=1(N=CNC=1))CCC,S(C(=O)CCCC=1(N=CNC=1))CCC,LWPSGYCTAOKVKM-UHFFFAOYSA-N,7.55,basic,RES200_Opt1_basic,30.0,,train,
OC1(=C(C=CC=C1)CN(C(C)C)C(C)C),OC1(=C(C=CC=C1)CN(C(C)C)C(C)C),SCHYRKWCWJLCIY-UHFFFAOYSA-N,7.55,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=[N+]([O-])C=3(C2(=C(NCCCO)C=1(C(=CC=CC=1)N=C2C=CC=3))),O=[N+]([O-])C=3(C2(=C(NCCCO)C=1(C(=CC=CC=1)N=C2C=CC=3))),JDGFSJJFVQICMI-UHFFFAOYSA-N,7.55,basic,RES200_Opt1_basic,25.0,spectrophotometric,train,
O=C(OC1(CC2(N(C)C(C1)C3(C2O3))))C(C4(=CC=CC=C4))CO,O=C(OC1(CC2(N(C)C(C1)C3(C2O3))))C(C4(=CC=CC=C4))CO,OVTBCPZWBVWCQU-UHFFFAOYSA-N,7.55,basic,RES200_Opt1_basic,23.0,mean from 3,train,
O=C([O-])CCC=1(N=CNC=1),O=C([O-])CCC=1(N=CNC=1),HGFCMLRDXQCETL-UHFFFAOYSA-N,7.55,basic,RES200_Opt1_basic,20.0,potentiometric,train,
O=C(OC)C1(=CCCN(C1)C),O=C(OC)C1(=CCCN(C1)C),HJJPJSXJAXAIPN-UHFFFAOYSA-N,7.55,basic,RES200_Opt1_basic,21.0,mean from 3,train,
O=C(N2(C1(=C(OC)C=CC=C1C35(C2CCC4(C3N(CCC4)CC5)(CC)))))C,O=C(N2(C1(=C(OC)C=CC=C1C35(C2CCC4(C3N(CCC4)CC5)(CC)))))C,WZVAFVAUDJTJQS-UHFFFAOYSA-N,7.57,basic,RES200_Opt1_basic,25.0,mean from 2,train,
OC1(=C(O)C=CC2(=C1C4(C3(C(N(C)CCC3(C2))CCC4)))),OC1(=C(O)C=CC2(=C1C4(C3(C(N(C)CCC3(C2))CCC4)))),FCYVJOGXMFABLE-UHFFFAOYSA-N,7.58,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C([O-])CONC(=N)N,O=C([O-])CONC(=N)N,SHIFXMFWMWEXOT-UHFFFAOYSA-N,7.58,basic,RES200_Opt1_basic,23.0,potentiometric,train,
O=C1(C(O)CCCN(CCC1)C(C)(C)C),O=C1(C(O)CCCN(CCC1)C(C)(C)C),KRYRNBWTCBCXAV-UXBLZVDNSA-N,7.6,basic,RES200_Opt1_basic,,potentiometric,train,
OC(CN(CC(O)C)CCCCCCCCCC)C,OC(CN(CC(O)C)CCCCCCCCCC)C,BVNRDHVWLFPWFU-UHFFFAOYSA-N,7.6,basic,RES200_Opt1_basic,,potentiometric,train,
O=C4(NC(CC=3(NC(C=C2(N=C(CC1(NC(=O)C(C1CC)C))C(=C2CCC(=O)[O-])C))=C(C=3C)CCC(=O)[O-]))C(C4CC)C),O=C4(NC(CC=3(NC(C=C2(N=C(CC1(NC(=O)C(C1CC)C))C(=C2CCC(=O)[O-])C))=C(C=3C)CCC(=O)[O-]))C(C4CC)C),BHVOSWHRPAPPJS-UHFFFAOYSA-N,7.6,basic,RES200_Opt1_basic,,spectrophotometric,train,
SCCN(CC1(=CC=CC=C1))CC2(=CC=CC=C2),SCCN(CC1(=CC=CC=C1))CC2(=CC=CC=C2),ATHYIAZESPZDMX-UHFFFAOYSA-N,7.62,basic,RES200_Opt1_basic,17.0,potentiometric,train,
N#CCCN(CC)CC,N#CCCN(CC)CC,LFFKXGFSDGRFQA-UHFFFAOYSA-N,7.62,basic,RES200_Opt1_basic,26.0,mean from 3,train,
N2(=C(N)C=1(C(=CC=CC=1)C=C2)),N2(=C(N)C=1(C(=CC=CC=1)C=C2)),OSILBMSORKFRTB-UHFFFAOYSA-N,7.62,basic,RES200_Opt1_basic,20.0,potentiometric,train,
[S-]C1(=NC=NC2(=C1N=CN2C3(OC(CO)C(C3O)O))),[S-]C1(=NC=NC2(=C1N=CN2C3(OC(CO)C(C3O)O))),NKGPJODWTZCHGF-UHFFFAOYSA-N,7.63,basic,RES200_Opt1_basic,,mean from 2,train,
O=C(OC)CN,O=C(OC)CN,SEDBZBWQGOKQRT-UHFFFAOYSA-N,7.64,basic,RES200_Opt1_basic,26.0,mean from 4,train,
N1(=C(N(C)C=C1)C),N1(=C(N(C)C=C1)C),GIWQSPITLQVMSG-UHFFFAOYSA-N,7.64,basic,RES200_Opt1_basic,25.0,potentiometric,train,
N1(=C(N(C)C)NC2(=C1C=C3(CCCCC3(=C2)))),N1(=C(N(C)C)NC2(=C1C=C3(CCCCC3(=C2)))),LIZSALYXEPCUDW-UHFFFAOYSA-N,7.65,basic,RES200_Opt1_basic,20.0,spectrophotometric,train,
OC3(C=C)(C4(CC(C(O)C=1(C=2(C([NH+]=C(C=1)[O-])=CC=CC=2)))N(C3)CC4)),OC3(C=C)(C4(CC(C(O)C=1(C=2(C([NH+]=C(C=1)[O-])=CC=CC=2)))N(C3)CC4)),CKTWUPKTWOKVDJ-UHFFFAOYSA-N,7.65,basic,RES200_Opt1_basic,,,train,
N1(=C(N=C(C)C=C1N)N),N1(=C(N=C(C)C=C1N)N),HERHQNVDSHUKAK-UHFFFAOYSA-N,7.65,basic,RES200_Opt1_basic,25.0,mean from 2,train,
O=C(OCC)CC(N(C)C)C1(=CC=CC=C1),O=C(OCC)CC(N(C)C)C1(=CC=CC=C1),MQYSMUHZSZZJPW-UHFFFAOYSA-N,7.66,basic,RES200_Opt1_basic,20.0,potentiometric,train,
O1(CCN(C)CC1),O1(CCN(C)CC1),SJRJJKPEHAURKC-UHFFFAOYSA-N,7.66,basic,RES200_Opt1_basic,25.0,mean from 4,train,
O=C4(C1(OC=5(C(OC)=CC=C3(C=5(C12(C(C(N(C)CC2)C3)CC4)))))),O=C4(C1(OC=5(C(OC)=CC=C3(C=5(C12(C(C(N(C)CC2)C3)CC4)))))),MLISXUQVRWYXAH-UHFFFAOYSA-N,7.67,basic,RES200_Opt1_basic,22.0,mean from 2,train,
[Se-]C1(=NC(=NC2(=C1N=CN2C3(OC(CO)C(C3O)O)))N),[Se-]C1(=NC(=NC2(=C1N=CN2C3(OC(CO)C(C3O)O)))N),JEWAOLSIJOZQMU-UHFFFAOYSA-M,7.68,basic,RES200_Opt1_basic,25.0,spectrophotometric,train,
N1(=C(NC2(=C1C=C3(CCCCC3(=C2))))N),N1(=C(NC2(=C1C=C3(CCCCC3(=C2))))N),KDDITOVEJPNECU-UHFFFAOYSA-N,7.69,basic,RES200_Opt1_basic,20.0,spectrophotometric,train,
P(=O)([O-])([O-])C=1(N=C2(C(O)C(O)C(C(N2(C=1))CO)O)),P(=O)([O-])([O-])C=1(N=C2(C(O)C(O)C(C(N2(C=1))CO)O)),HURIBEZHYQHUKI-UHFFFAOYSA-N,7.69,basic,RES200_Opt1_basic,25.0,,train,
ClC2(=NC(C1(=NC=CC(=C1)N))=CC=C2),ClC2(=NC(C1(=NC=CC(=C1)N))=CC=C2),JRHBSKIXZHRZHO-UHFFFAOYSA-N,7.7,basic,RES200_Opt1_basic,20.0,spectrophotometric,train,
O=C2(N1(C(=CCCC1)C3(CN4(C(C2C3)CCCC4)))),O=C2(N1(C(=CCCC1)C3(CN4(C(C2C3)CCCC4)))),BJZZCKDSCRXFSL-UHFFFAOYSA-N,7.7,basic,RES200_Opt1_basic,20.0,potentiometric,train,
O=C1(N4(C(C2(CN3(C(C1C2)CCCC3)))CCCC4)),O=C1(N4(C(C2(CN3(C(C1C2)CCCC3)))CCCC4)),MZGBEIBZNYSOSU-UHFFFAOYSA-N,7.7,basic,RES200_Opt1_basic,20.0,potentiometric,train,
N(C(CC1(CCCCC1))CC2(CCCCC2))CC3(=CC=CC=C3),N(C(CC1(CCCCC1))CC2(CCCCC2))CC3(=CC=CC=C3),YPXSUVMRWXOFOU-UHFFFAOYSA-N,7.7,basic,RES200_Opt1_basic,,potentiometric,train,
O=C(NCC1(=CC=CC=C1))CN2(CCCCC2),O=C(NCC1(=CC=CC=C1))CN2(CCCCC2),LVXRORSBGFMVNL-UHFFFAOYSA-N,7.71,basic,RES200_Opt1_basic,25.0,potentiometric,train,
N=C(C1(=C(C=CC=C1C)C))C2(=CC=CC=C2),N=C(C1(=C(C=CC=C1C)C))C2(=CC=CC=C2),JWYBQCKOYWARFE-UHFFFAOYSA-N,7.71,basic,RES200_Opt1_basic,,potentiometric,train,
S(C(=NC)C)C,S(C(=NC)C)C,NLITYCNQKFOKBI-UHFFFAOYSA-N,7.71,basic,RES200_Opt1_basic,25.0,potentiometric,train,
ClC2(=CC=C(CN1(CC(O[Si](C)(C)C)C1))C=C2),ClC2(=CC=C(CN1(CC(O[Si](C)(C)C)C1))C=C2),YRSPZIKZHWWRNJ-UHFFFAOYSA-N,7.72,basic,RES200_Opt1_basic,20.0,potentiometric,train,
O=C(NC1(=C(C=CC=C1C)C))CN(CC)CC,O=C(NC1(=C(C=CC=C1C)C))CN(CC)CC,NNJVILVZKWQKPM-UHFFFAOYSA-N,7.72,basic,RES200_Opt1_basic,25.0,mean from 4,train,
O=C([O-])C=3(C2(=NC=1(C(=CC=CC=1)C=C2C=CC=3))),O=C([O-])C=3(C2(=NC=1(C(=CC=CC=1)C=C2C=CC=3))),NBIUCDPMOWCGIG-UHFFFAOYSA-N,7.72,basic,RES200_Opt1_basic,20.0,spectrophotometric,train,
O1(CCN(CC)CC1),O1(CCN(CC)CC1),HVCNXQOWACZAFN-UHFFFAOYSA-N,7.72,basic,RES200_Opt1_basic,25.0,mean from 4,train,
O(C2(=CC=1(NC=3(C(=NC=CC=3(C=1C=C2))C))))C,O(C2(=CC=1(NC=3(C(=NC=CC=3(C=1C=C2))C))))C,BXNJHAXVSOCGBA-UHFFFAOYSA-N,7.73,basic,RES200_Opt1_basic,20.0,mean from 3,train,
N#CC(C1(=CC=CC=C1))(C2(=CC=CC=C2))CC(N3(CCCCC3))C,N#CC(C1(=CC=CC=C1))(C2(=CC=CC=C2))CC(N3(CCCCC3))C,ILJNEWQDWFOAGR-UHFFFAOYSA-N,7.73,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C(C1(=CC=C(O)C=C1))CNCC(C)C,O=C(C1(=CC=C(O)C=C1))CNCC(C)C,HPHIOKTWCBWRDU-UHFFFAOYSA-N,7.74,basic,RES200_Opt1_basic,,potentiometric,train,
ClC3(=CC2(=NC=1(C(=CC(OC)=CC=1)C(=C2C=C3)NC(CCCC[NH+](CC)CC)C))),ClC3(=CC2(=NC=1(C(=CC(OC)=CC=1)C(=C2C=C3)NC(CCCC[NH+](CC)CC)C))),PJIBLJQAPRUBQT-UHFFFAOYSA-N,7.74,basic,RES200_Opt1_basic,,potentiometric,train,
O=C(OCC)CN,O=C(OCC)CN,VLMJICLLCWXBIB-UHFFFAOYSA-N,7.74,basic,RES200_Opt1_basic,26.0,mean from 4,train,
N#CCCN,N#CCCN,AGSPXMVUFBBBMO-UHFFFAOYSA-N,7.75,basic,RES200_Opt1_basic,28.0,mean from 2,train,
N#CC(CN)C,N#CC(CN)C,GDIMNXJSMJSDSB-UHFFFAOYSA-N,7.75,basic,RES200_Opt1_basic,20.0,potentiometric,train,
ClC1(=NC([O-])=CC=C1),ClC1(=NC([O-])=CC=C1),CLNNBQDAAGDAHI-UHFFFAOYSA-N,7.76,basic,RES200_Opt1_basic,10.0,,train,
O=C(C1(=CC=C(O)C=C1))CNCC,O=C(C1(=CC=C(O)C=C1))CNCC,LQUOKMLTSJDZIZ-UHFFFAOYSA-N,7.77,basic,RES200_Opt1_basic,,potentiometric,train,
N23(C1(=C(C=CC=C1)C(CC2)CC3)),N23(C1(=C(C=CC=C1)C(CC2)CC3)),RNFRFPSSWGWDKI-UHFFFAOYSA-N,7.79,basic,RES200_Opt1_basic,25.0,mean from 2,train,
O=C(N1(CCNCC1))C2(=CC=CC=C2),O=C(N1(CCNCC1))C2(=CC=CC=C2),VUNXBQRNMNVUMV-UHFFFAOYSA-N,7.79,basic,RES200_Opt1_basic,24.0,mean from 2,train,
O=C1(OC2(C(C)C)(CNC(C2(C1))C(=O)[O-])),O=C1(OC2(C(C)C)(CNC(C2(C1))C(=O)[O-])),CQOFBKAAFRTJQM-UHFFFAOYSA-N,7.8,basic,RES200_Opt1_basic,,mean from 2,train,
S1(C(C(C(=O)[O-])N2(C1C(N=C2CC=CCC)C(=O)[O-]))(C)C),S1(C(C(C(=O)[O-])N2(C1C(N=C2CC=CCC)C(=O)[O-]))(C)C),KWOJTZKLOSVNHC-UHFFFAOYSA-N,7.8,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C(NC1(=C(C=C(C)C=C1)C))CN2(CCCCC2),O=C(NC1(=C(C=C(C)C=C1)C))CN2(CCCCC2),QVLVWAPNNHZUCG-UHFFFAOYSA-N,7.8,basic,RES200_Opt1_basic,20.0,potentiometric,train,
O=C(OC(CN(CC)CC)(CC=C)C)C1(=CC=CC=C1),O=C(OC(CN(CC)CC)(CC=C)C)C1(=CC=CC=C1),MUMJVZRFSXRZKC-UHFFFAOYSA-N,7.8,basic,RES200_Opt1_basic,25.0,potentiometric,train,
OC(CN(CC(O)C)CCCCCCCCCCCC)C,OC(CN(CC(O)C)CCCCCCCCCCCC)C,BZJZJFAPSOEUFE-UHFFFAOYSA-N,7.8,basic,RES200_Opt1_basic,,potentiometric,train,
[S-]C1(=NC(=NC(=N1)N)N),[S-]C1(=NC(=NC(=N1)N)N),HRIJSYATNFJXHM-UHFFFAOYSA-N,7.8,basic,RES200_Opt1_basic,,potentiometric,train,
O=C(NC1(=C(C=CC=C1)C))CN,O=C(NC1(=C(C=CC=C1)C))CN,MMPPRAZLMJMTDK-UHFFFAOYSA-N,7.81,basic,RES200_Opt1_basic,25.0,potentiometric,train,
[Si](OC2(CN(C(C1(=CC=CC=C1))C)C2))(C)(C)C,[Si](OC2(CN(C(C1(=CC=CC=C1))C)C2))(C)(C)C,AJIZXHVQPRGLGM-UHFFFAOYSA-N,7.82,basic,RES200_Opt1_basic,20.0,potentiometric,train,
N(N)CCCC,N(N)CCCC,XKLVLDXNZDIDKQ-UHFFFAOYSA-N,7.82,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O2(C1(=C(O)C=CC5(=C1C34(C2C(O)C=CC3C(N(CC=C)CC4)C5)))),O2(C1(=C(O)C=CC5(=C1C34(C2C(O)C=CC3C(N(CC=C)CC4)C5)))),UIQMVEYFGZJHCZ-UHFFFAOYSA-N,7.83,basic,RES200_Opt1_basic,20.0,potentiometric,train,
N1(=C(N)C=C(C)C=C1C),N1(=C(N)C=C(C)C=C1C),BRBUBVKGJRPRRD-UHFFFAOYSA-N,7.84,basic,RES200_Opt1_basic,,potentiometric,train,
O=C(NC1(=CC=CC=C1))CN2(CCCCC2),O=C(NC1(=CC=CC=C1))CN2(CCCCC2),WFECYQKJNWJCBA-UHFFFAOYSA-N,7.85,basic,RES200_Opt1_basic,20.0,potentiometric,train,
N#CCC(N)C,N#CCC(N)C,PPBSMPOYVPZOFM-UHFFFAOYSA-N,7.85,basic,RES200_Opt1_basic,20.0,potentiometric,train,
N#CC1(C2(CCN(C1)CC2)),N#CC1(C2(CCN(C1)CC2)),ICSMHHPNBLZOLB-UHFFFAOYSA-N,7.85,basic,RES200_Opt1_basic,25.0,mean from 2,train,
N1(CC1)(C),N1(CC1)(C),XLJQPXVBQNJNLW-UHFFFAOYSA-N,7.86,basic,RES200_Opt1_basic,25.0,potentiometric,train,
OCC1(=NC(C)=C(N1)C),OCC1(=NC(C)=C(N1)C),XRUICZARPZYJTK-UHFFFAOYSA-N,7.88,basic,RES200_Opt1_basic,25.0,potentiometric,train,
OC1(=CC(N=CN(C)C)=CC=C1),OC1(=CC(N=CN(C)C)=CC=C1),RKXRPBBZGFLVTF-UHFFFAOYSA-N,7.88,basic,RES200_Opt1_basic,20.0,potentiometric,train,
O1(CCN(CCN(CC(O)C)CC(O)C)CC1),O1(CCN(CCN(CC(O)C)CC(O)C)CC1),RIHTVFXWBJBDFX-UHFFFAOYSA-N,7.9,basic,RES200_Opt1_basic,,potentiometric,train,
N#CC(C1(=CC=CC=C1))(C2(=CC=CC=C2))C(CN(C)C)C,N#CC(C1(=CC=CC=C1))(C2(=CC=CC=C2))C(CN(C)C)C,WDEAKMXEZRUYOK-UHFFFAOYSA-N,7.9,basic,RES200_Opt1_basic,25.0,potentiometric,train,
OC(C1(=CC=C(N(CC)CC)C=C1))(C2(=CC=C(N(CC)CC)C=C2))C3(=CC=CC=C3),OC(C1(=CC=C(N(CC)CC)C=C1))(C2(=CC=C(N(CC)CC)C=C2))C3(=CC=CC=C3),FIFUHAFCHMUQIM-UHFFFAOYSA-N,7.9,basic,RES200_Opt1_basic,25.0,spectrophotometric,train,
O=C(OCCN(C)C)C=C,O=C(OCCN(C)C)C=C,DPBJAVGHACCNRL-UHFFFAOYSA-N,7.9,basic,RES200_Opt1_basic,25.0,mean from 2,train,
N1(CC1)(CC),N1(CC1)(CC),UJGVUACWGCQEAO-UHFFFAOYSA-N,7.91,basic,RES200_Opt1_basic,24.0,potentiometric,train,
N1(=C(CCC1)CC),N1(=C(CCC1)CC),MEPINLVYDXPOSN-UHFFFAOYSA-N,7.91,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=[N+]([O-])C1(=CC(=C([O-])C=C1)CN2(CCOCC2)),O=[N+]([O-])C1(=CC(=C([O-])C=C1)CN2(CCOCC2)),FHQJAMUJPVTFPX-UHFFFAOYSA-N,7.92,basic,RES200_Opt1_basic,25.0,mean from 2,train,
N(N)CCC,N(N)CCC,UKPBXIFLSVLDPA-UHFFFAOYSA-N,7.92,basic,RES200_Opt1_basic,25.0,potentiometric,train,
N1(NC2(CCC1C2)),N1(NC2(CCC1C2)),PWHOCEZDDSHQTI-UHFFFAOYSA-N,7.94,basic,RES200_Opt1_basic,24.0,spectrophotometric,train,
O=C(N1(CCNCC1))C,O=C(N1(CCNCC1))C,DJYUKOBHTYWGCE-UHFFFAOYSA-N,7.94,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C(NC1(=C(C=C(C)C=C1)C))CN(CC)CC,O=C(NC1(=C(C=C(C)C=C1)C))CN(CC)CC,NCOAXMSOFNEVJI-UHFFFAOYSA-N,7.95,basic,RES200_Opt1_basic,20.0,potentiometric,train,
N(N)CC,N(N)CC,WHRIKZCFRVTHJH-UHFFFAOYSA-N,7.95,basic,RES200_Opt1_basic,27.0,mean from 3,train,
N12(N(CCC1)CCC2),N12(N(CCC1)CCC2),JZRVLNUANYLZKW-UHFFFAOYSA-N,7.95,basic,RES200_Opt1_basic,25.0,mean from 2,train,
S3(C(C(C=1(SC=CC=1))=CC(N2(CCCCCC2))C)=CC=C3),S3(C(C(C=1(SC=CC=1))=CC(N2(CCCCCC2))C)=CC=C3),JMRQUQPIROHIMG-UHFFFAOYSA-N,7.96,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C(OC(CN(C)C)C)C(=C)C,O=C(OC(CN(C)C)C)C(=C)C,UOISBTHHJANVEM-UHFFFAOYSA-N,7.96,basic,RES200_Opt1_basic,25.0,mean from 2,train,
O=C4(C1(OC=5(C(O)=CC=C3(C=5(C12(C(C(N(C)CC2)C3)CC4)))))),O=C4(C1(OC=5(C(O)=CC=C3(C=5(C12(C(C(N(C)CC2)C3)CC4)))))),CHQXNVPLVIAYRY-UHFFFAOYSA-N,7.97,basic,RES200_Opt1_basic,22.0,mean from 2,train,
ClC1(=CC(N=CN(C)C)=CC=C1),ClC1(=CC(N=CN(C)C)=CC=C1),BZBSXSKRUISGJM-UHFFFAOYSA-N,7.97,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=[N+]([O-])C=1(C=3(C(C([O-])=C(C=1)CN2(CCOCC2))=CC=CC=3)),O=[N+]([O-])C=1(C=3(C(C([O-])=C(C=1)CN2(CCOCC2))=CC=CC=3)),USGIQJYPTKPHGI-UHFFFAOYSA-N,7.98,basic,RES200_Opt1_basic,25.0,spectrophotometric,train,
O=C(NC2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))))CN(CC)CC,O=C(NC2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))))CN(CC)CC,KETUTHTWZHVOJR-UHFFFAOYSA-N,7.98,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C(NC1(=C(C=CC=C1C)C))CNC,O=C(NC1(=C(C=CC=C1C)C))CNC,QBGOVNCEALRMPI-UHFFFAOYSA-N,7.99,basic,RES200_Opt1_basic,,,train,
ClC3(=C(NC1(=C(C=CC=C1)CC(=O)OCCCN2(CCOCC2)))C(Cl)=CC=C3),ClC3(=C(NC1(=C(C=CC=C1)CC(=O)OCCCN2(CCOCC2)))C(Cl)=CC=C3),INQMYBDYIFAGOZ-UHFFFAOYSA-N,7.99,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=[N+]([O-])C2(=CC1(=C([O-])C(C(=O)OCC)=CN=C1C=C2)),O=[N+]([O-])C2(=CC1(=C([O-])C(C(=O)OCC)=CN=C1C=C2)),DBJCDCSZGDONQQ-UHFFFAOYSA-N,8.0,basic,RES200_Opt1_basic,23.0,mean from 3,train,
O2(N=C3(CCN(CC1(=CC=CC=C1))CCC3(=C2O))),O2(N=C3(CCN(CC1(=CC=CC=C1))CCC3(=C2O))),KNZRBASXGUSDGM-UHFFFAOYSA-N,8.0,basic,RES200_Opt1_basic,25.0,potentiometric,train,
O=C(C1(=CC=CC=C1))CC2(N(C(CCC2)CC(O)C3(=CC=CC=C3))C),O=C(C1(=CC=CC=C1))CC2(N(C(CCC2)CC(O)C3(=CC=CC=C3))C),RBXIVSWPIXHVBO-UHFFFAOYSA-N,8.0,basic,RES200_Opt1_basic,,potentiometric,train,
OC(N)C(=C)C,OC(N)C(=C)C,KNTQPWHSPXKMNT-UHFFFAOYSA-N,8.0,basic,RES200_Opt1_basic,25.0,spectrophotometric,train,
O=C([O-])C=1(N=CN(C=1C(=O)[O-])C),O=C([O-])C=1(N=CN(C=1C(=O)[O-])C),YARDQACXPOQDMO-UHFFFAOYSA-N,8.0,basic,RES200_Opt1_basic,,potentiometric,train,
O=C(NC1(=C(C=CC=C1C)C))CNCCC,O=C(NC1(=C(C=CC=C1C)C))CNCCC,JPXOAFSIIPJPEX-UHFFFAOYSA-N,8.01,basic,RES200_Opt1_basic,,,train,
