pKa,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_barbitur,fr_benzene,fr_bicyclic,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Dataset
3.6,0.509908185,130.11,128.094,130.0279461,46,0.161730901,-0.196785975,0.196785975,0.161730901,14.38382643,9.983959684,2.186154429,-1.932717952,2.06082647,-2.053882513,5.154316154,0.72692929,4.401348154,208.0838417,7.983127663,4.94355492,4.94355492,4.79475362,2.382461063,2.382461063,1.471739581,1.471739581,0.88967462,0.88967462,0.355877424,0.355877424,-2.04,159.7010557,7.96,3.901895407,1.47805616,58.13428033,0,0,11.83581209,0,0,0,0,0,21.04756622,0,0,0,0,24.27688525,0,0,21.04756622,0,11.83581209,0,0,0,24.27688525,0,0,0,0,0,0,57.16026356,0,0,0,0,95.16,11.83581209,0,0,0,0,0,24.27688525,0,0,21.04756622,0,0,0,32.73574074,0,-2.259259259,6.190185185,0,0,0,0.333333333,10,0,4,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0.31312,29.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61,0.437215345,103.077,98.037,103.026943,40,0.31236928,-0.480854085,0.480854085,0.31236928,16.36611379,10.42787841,1.986835065,-1.808868939,1.709930749,-2.146258482,5.917099414,-0.139454359,3.31801959,86.35314212,5.86180732,3.548167227,3.548167227,3.125897658,1.627637004,1.627637004,1.036828081,1.036828081,0.325456581,0.325456581,0.149047857,0.149047857,-1.06,19.09358393,5.94,2.17343423,4.94,39.92630391,10.84019487,6.420821623,0,5.907179729,0,5.969305288,9.589074368,0,0,0,0,0,0,0,14.69560176,11.87648502,0,0,5.733667477,6.420821623,0,0,0,5.733667477,0,0,0,16.98301241,9.589074368,0,6.420821623,0,0,0,80.39,18.29730664,9.589074368,0,0,0,0,0,0,5.733667477,5.106527395,0,0,19.16,7.783055556,4.473611111,-2,0,-0.583333333,0,0,0.333333333,7,3,4,0,0,0,0,0,0,2,2,4,2,0,0,0,0,-1.0536,21.4472,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.61,0.704945702,201.203,194.147,201.0095787,70,0.335223389,-0.47763875,0.47763875,0.335223389,32.23311551,10.21150304,2.098215011,-1.980143635,2.086640061,-2.123896212,7.887626117,0.06963702,3.291324672,437.5606938,10.06047793,6.466958103,7.283454684,5.909702168,3.272257887,4.818577365,2.377993551,3.939416609,1.409519338,2.320518938,0.806106187,1.365585511,-1.4,606.7352462,9.686206897,3.153719008,2.266088565,74.85276768,5.106527395,0,0,10.02329115,0,5.969305288,0,18.35130791,0,0,6.066367068,18.19910121,0,10.45893497,18.31886156,15.99259644,0,0,5.138973738,4.895483476,0,29.82891977,0,5.138973738,0,0,0,19.49362967,10.02329115,0,10.35798868,29.16095175,0,0,97.46,15.99259644,13.21233417,10.45893497,0,6.066367068,18.19910121,0,0,0,10.24550113,21.58507559,0,10.24298375,13.34444067,-0.105069444,-1.189351852,4.860763889,0,0,-3.822175926,0,13,3,5,0,0,0,1,0,1,3,2,6,2,0,0,0,1,0.0322,44.7745,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.63,0.738231362,192.214,180.118,192.0786442,74,0.344390973,-0.478505944,0.478505944,0.344390973,16.5156968,10.07768961,2.224283922,-2.118459632,2.255592118,-2.254742077,5.724985802,-0.144786388,2.262954095,346.14081,9.966255326,7.771781866,7.771781866,6.770856948,4.745384433,4.745384433,3.444681956,3.444681956,2.429700661,2.429700661,1.689316759,1.689316759,-1.51,2174.634912,9.06105145,3.698257807,1.712150273,82.31958362,9.843390349,5.749511833,6.103966388,0,0,5.969305288,0,4.794537184,0,0,18.19910121,30.89228343,0,0,14.63792753,5.969305288,0,0,0,25.36643126,0,29.82891977,5.749511833,4.736862954,0,5.749511833,0,17.17979907,11.21535881,0,18.40509474,24.26546827,0,0,46.53,12.07327168,4.794537184,0,6.420821623,24.15460657,0,0,24.26546827,0,9.843390349,5.418796296,0,10.79192885,8.863820862,1.107638889,-0.153608277,7.62748819,1.677268519,0,0,0.363636364,14,1,3,0,1,1,1,0,1,2,1,3,1,0,0,0,2,1.8549,51.4318,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64,0.839047317,240.258,228.162,240.0786442,90,0.335938733,-0.477621851,0.477621851,0.335938733,16.36570552,9.977117402,2.16310885,-2.048625312,2.149109333,-2.089003193,6.137045033,0.06925347,2.459795907,597.3907085,13.12095586,9.88251233,9.88251233,8.592224153,5.530572562,5.530572562,4.045885895,4.045885895,2.715854387,2.715854387,1.728050164,1.728050164,-2.42,12966.06954,12.04795811,4.835812598,2.298190844,104.7006016,5.106527395,0,5.783244946,0,0,5.969305288,4.794537184,4.794537184,0,0,48.02802097,12.99010427,11.12690298,5.563451492,14.69560176,11.75255023,0,0,0,6.9237372,0,70.78474251,0,0,0,0,0,16.85907763,0,6.9237372,31.84288033,48.53093655,0,0,54.37,5.969305288,9.589074368,16.91014793,5.563451492,5.563451492,12.13273414,24.26546827,19.05647134,0,5.106527395,0,0,23.27895681,9.053337323,1.795646101,-1.361979928,13.3040283,0,1.93001139,0,0.066666667,18,1,3,0,0,0,2,0,2,2,1,3,3,0,0,0,2,2.92422,68.0128,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65,0.901255948,296.366,276.206,296.1412445,114,0.313433789,-0.480700517,0.480700517,0.313433789,16.3716189,9.801866586,2.43967397,-2.294953018,2.413576693,-2.375038998,5.78167971,-0.145319918,1.915706012,640.1403304,15.5791395,12.4046053,12.4046053,10.5999722,7.706520733,7.706520733,6.069966524,6.069966524,4.604826361,4.604826361,3.457190958,3.457190958,-2.13,149989.536,14.79258595,5.932761341,2.767245887,129.7872506,10.21305479,5.917906046,0,0,0,5.969305288,4.794537184,0,0,0,67.43894686,29.53199772,0,5.601050811,15.00759197,5.969305288,0,0,0,37.20224335,0,60.16075511,11.12690298,0,0,0,0,21.78341089,4.794537184,0,37.16464403,54.59730362,0,11.12690298,57.53,17.48826215,15.00759197,0,18.40509474,23.96854623,0,0,54.59730362,0,0,0,0,11.68707172,20.25901269,1.712119053,-1.794736605,17.48418736,2.902345794,0,0,0.315789474,22,2,3,1,0,1,2,0,2,2,2,3,4,1,0,1,3,3.8269,85.6726,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66,0.648229863,142.179,136.131,142.0088504,48,0.345366304,-0.47704974,0.47704974,0.345366304,32.13347343,10.337513,2.021186015,-1.792758227,2.119676388,-1.891670767,7.116226613,0.070187506,2.977648532,226.7166615,6.853371151,4.918410715,5.734907296,4.198377303,2.483582752,3.363235564,1.793460098,2.704691024,0.941335774,1.977377378,0.543399036,1.279050921,-0.83,130.4959298,6.292399021,2.187676681,1.293954739,56.75740647,5.106527395,4.877147194,0,0,0,5.969305288,0,4.794537184,0,11.33678588,0,23.93361853,0,0,9.901064579,17.30609117,0,0,0,6.9237372,0,21.88702852,0,0,0,0,11.33678588,11.07583268,0,6.9237372,15.23513587,11.44642984,0,0,37.3,5.969305288,4.794537184,0,4.877147194,5.563451492,11.33678588,6.066367068,12.30379997,0,5.106527395,0,1.258101852,10.63439815,10.23143519,1.011481481,-0.839722222,1.659722222,0,1.877916667,0,0.166666667,9,1,2,0,0,0,0,1,1,2,1,3,1,0,0,0,1,1.75472,36.0153,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.69,0.724139356,180.598,175.558,180.0202738,60,0.180415286,-0.23878256,0.23878256,0.180415286,35.49569117,10.19534146,2.038599465,-1.955960348,2.223859378,-1.807833754,6.326584273,0.881498814,2.546053882,370.6552182,8.388905057,6.029006336,6.784935282,5.877010098,3.363546101,3.741510574,2.229699194,2.636899321,1.474322052,1.803910273,0.926509736,1.151746383,-1.42,1103.852002,7.241017,2.905394955,1.163951698,73.56522862,0,0,5.824404498,0,0,0,0,5.098681808,0,5.098681808,23.73367403,22.55950433,5.563451492,5.022633314,0,11.60093989,0,20.62413381,0,0,0,29.28810159,11.38785599,0,0,0,11.60093989,20.62413381,0,0,0,24.26546827,5.022633314,11.38785599,54.46,0,0,0,10.84703781,5.563451492,0,6.066367068,18.19910121,20.62413381,11.60093989,0,5.900123457,0,13.93941201,0.80941358,0.583888889,7.37827318,0,0,0,0,12,1,4,0,0,0,1,1,2,3,1,5,1,0,0,0,2,1.5201,44.6237,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.7,0.790689422,189.214,178.126,189.0789786,72,0.307394989,-0.480991537,0.480991537,0.307394989,16.36647836,9.885368916,2.239383611,-2.126050252,2.230410962,-2.17171488,5.711962542,-0.14094434,2.950128206,353.3003228,10.55204176,7.844127366,7.844127366,6.66390246,4.33873035,4.33873035,3.144366751,3.144366751,2.187302126,2.187302126,1.277966188,1.277966188,-1.82,1434.249974,10.26210181,4.425683221,2.106642379,82.60444923,5.106527395,0,0,0,0,5.969305288,4.794537184,0,5.261891555,0,37.25557254,5.563451492,0,17.90503341,9.901064579,5.969305288,5.261891555,0,5.917906046,12.84164325,0,35.89528683,6.069221313,0,0,0,0,11.07583268,4.794537184,17.24901891,18.40509474,30.33183534,0,0,61.09,17.80511738,4.794537184,0,0,5.563451492,0,31.18920547,12.13558838,0,10.36841895,0,0,10.72183626,17.67915722,0.754537037,-2.197682351,10.99729072,0,1.544861111,0,0.272727273,14,1,3,0,0,0,1,0,1,2,1,3,3,0,0,0,1,2.01448,51.5958,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,0.419661982,456.591,420.303,456.2837919,178,0.358129601,-0.477557221,0.477557221,0.358129601,16.47308849,10.24855948,2.273741545,-2.172320618,2.186968038,-3.119545719,5.863266244,-0.897422496,1.306020474,1045.930567,23.04539483,19.50194755,19.50194755,16.15219834,12.07967794,12.07967794,8.659261278,8.659261278,6.401251565,6.401251565,4.649729366,4.649729366,-2.91,42587823.64,23.25498672,11.28981249,5.912311715,194.1085021,14.74330008,24.12291425,0,0,0,11.91764457,9.581712666,14.34561535,5.098681808,0,12.13273414,31.89811458,25.76930356,44.54620265,24.52181578,22.951046,0,14.34758439,0,39.27571488,50.83745569,42.22260691,0,14.78379798,5.948339281,0,0,71.36096303,17.82637577,0,36.54419074,36.65915542,0,11.03340144,91.1,5.969305288,4.794537184,5.563451492,6.606881965,65.13788527,29.72334069,15.77855624,6.9237372,43.81513798,9.843390349,9.749594229,0,18.77178803,13.15265072,2.649225263,0.263017508,8.492835771,6.310333733,10.61055475,0,0.541666667,33,3,9,0,1,1,1,2,3,6,2,9,11,0,1,1,4,0.962,125.8007,0,0,0,0,1,4,1,0,1,1,1,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
3.7,0.627950756,151.121,146.081,151.026943,56,0.354732591,-0.47649177,0.47649177,0.354732591,16.36649713,10.19747613,2.080977975,-1.937665485,2.002549358,-2.035137532,5.94513346,0.068717483,3.223906041,295.4920898,8.267584714,5.520324849,5.520324849,5.253218858,2.889255827,2.889255827,1.864239693,1.864239693,1.168465005,1.168465005,0.691533961,0.691533961,-1.71,336.8526616,7.397642626,2.916794426,1.402945662,62.49821328,5.106527395,0,11.98008852,0,0,5.969305288,4.794537184,9.778515705,0,0,0,12.13273414,11.76029506,0,14.69560176,12.25546581,0,4.983978521,0,0,0,29.5869572,0,0,0,0,0,22.34597173,0,0,20.84645385,18.32957771,0,0,67.26,5.969305288,9.589074368,11.25737949,6.286160523,0,18.32957771,0,0,4.983978521,5.106527395,0,0,24.10592593,8.47537037,-0.108796296,-1.187314815,2.916296296,1.798518519,0,0,0,11,1,4,0,0,0,0,1,1,3,1,4,2,0,0,0,1,0.5923,36.5838,0,0,0,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.71,0.713754134,182.606,175.55,182.0134571,62,0.327821191,-0.478073604,0.478073604,0.327821191,35.49569093,10.18881165,1.896643381,-1.915176892,2.109168094,-1.8478719,6.302450057,-0.130857783,2.826395263,318.0595034,8.974691495,6.197527974,6.95345692,5.68154055,3.348763987,3.72672846,2.226576549,2.663012329,1.26703418,1.502131283,0.777774619,0.976502074,-1.28,482.4075746,8.813283582,3.926368095,2.760850326,75.09564851,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,23.73367403,23.77220574,11.09865342,0,9.901064579,23.64626529,0,0,0,0,0,40.92757319,0,0,0,0,11.60093989,11.07583268,4.794537184,0,5.563451492,30.34148838,5.022633314,6.076020107,37.3,5.969305288,4.794537184,0,5.022633314,11.6394716,6.076020107,24.26546827,0,0,16.70746729,0,5.678844955,10.13775935,8.923877079,0.782314815,-0.962985639,6.98197956,2.569320988,0,0,0,12,1,2,0,0,0,1,0,1,1,1,3,2,0,0,0,1,2.4378,48.1218,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72,0.675005204,164.16,156.096,164.0473441,62,0.335178991,-0.477639247,0.477639247,0.335178991,16.36555708,10.10054008,2.024790466,-1.951748834,2.039998604,-1.972903184,5.951844529,0.069608814,3.006149834,278.0504621,9.137828202,6.573111253,6.573111253,5.609060905,3.453222293,3.453222293,2.438689051,2.438689051,1.538377019,1.538377019,0.847512897,0.847512897,-1.64,473.9553411,8.456525097,3.172338514,1.691980321,69.64350741,5.106527395,0,5.783244946,0,0,5.969305288,4.794537184,4.794537184,0,0,12.13273414,19.05647134,5.563451492,5.563451492,14.69560176,11.75255023,0,0,0,6.9237372,0,35.39237126,0,0,0,0,0,16.85907763,0,0,27.63971455,24.26546827,0,0,54.37,5.969305288,9.589074368,11.34669644,5.563451492,0,31.18920547,0,0,0,5.106527395,0,0,21.17625189,8.529384448,0.722222222,-1.044406652,5.842962963,0,1.440251795,0,0.111111111,12,1,3,0,0,0,1,0,1,2,1,3,2,0,0,0,1,1.5874,43.4058,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.73,0.664373928,150.177,140.097,150.0680796,58,0.335460573,-0.477631922,0.477631922,0.335460573,16.36559782,10.04101038,2.057732862,-2.017122293,2.112667465,-1.996955116,5.89105555,0.069575776,3.273580822,289.6142492,8.43072142,6.587512694,6.587512694,5.125897658,3.421747879,3.421747879,2.552623824,2.552623824,1.835037482,1.835037482,0.982782571,0.982782571,-1.31,275.3636038,7.793199174,2.741988063,1.39623763,65.48198531,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,12.13273414,31.04074445,0,5.563451492,9.901064579,5.969305288,0,0,0,13.8474744,0,34.88945568,0,0,0,0,0,11.07583268,0,13.8474744,21.48489166,18.19910121,0,0,37.3,5.969305288,4.794537184,0,5.563451492,11.12690298,0,12.13273414,19.91384147,0,5.106527395,0,0,10.57398148,8.690092593,2.259166667,-0.85537037,5.276018519,0,3.722777778,0,0.222222222,11,1,2,0,0,0,1,0,1,1,1,2,1,0,0,0,1,2.00164,42.8753,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.75,0.668447245,165.148,158.092,165.0425931,62,0.335999885,-0.477621124,0.477621124,0.335999885,16.36571251,10.08227731,2.114538477,-1.988018284,2.064723372,-2.152876575,6.03473263,0.069179445,3.267076196,299.8297872,9.137828202,6.150461522,6.150461522,5.625897658,3.247880492,3.247880492,2.214987117,2.214987117,1.422932176,1.422932176,0.884474654,0.884474654,-1.84,475.348829,8.258425197,3.04193048,1.420632142,68.618456,10.84019487,0,0,5.907179729,0,5.969305288,4.794537184,4.794537184,0,0,12.13273414,12.13273414,0,11.12690298,14.69560176,11.87648502,0,0,5.733667477,0,0,35.39237126,0,5.733667477,0,0,0,16.98301241,0,0,20.71597735,24.26546827,0,0,80.39,11.87648502,9.589074368,11.12690298,0,0,18.19910121,6.066367068,0,0,10.84019487,0,0,21.20351852,8.606759259,4.917685185,-1.877407407,5.816111111,0,0,0,0,12,3,4,0,0,0,1,0,1,2,2,4,2,0,0,0,1,0.4837,41.9192,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.76,0.801261657,224.325,208.197,224.0871008,82,0.313325163,-0.480613863,0.480613863,0.313325163,32.16653539,9.87226733,2.123354177,-2.184323071,2.248950588,-2.099367419,7.995317121,-0.133432233,2.685327371,335.6349064,11.47469149,9.280218034,10.09671462,6.892865416,4.845450818,5.831049378,4.456791073,5.505545863,2.082652418,3.079439421,1.196231938,1.814906745,-0.96,1624.837998,12.11122507,4.706901725,3.957494353,94.69992168,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,11.76188495,32.90394574,23.1111761,4.895483476,5.752853607,9.901064579,17.73119024,0,0,0,31.08168554,5.752853607,29.82891977,0,0,0,0,11.76188495,16.82868629,10.20952765,0,26.33466309,29.16095175,0,0,37.3,5.969305288,4.794537184,11.16784408,0,4.895483476,17.32533644,0,12.13273414,32.90394574,5.106527395,0,1.348314437,11.38298595,8.537810059,1.414706987,-0.657967018,8.080106765,0,6.47737615,0,0.416666667,15,1,2,0,0,0,1,0,1,2,1,3,3,0,0,0,1,3.1608,63.5018,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.76,0.453935951,90.078,84.03,90.03169405,36,0.33172308,-0.479335599,0.479335599,0.33172308,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,0,0,5.969305288,0,4.794537184,0,0,0,6.9237372,0,0,15.00759197,5.969305288,0,0,0,13.02770359,0,0,0,0,0,0,0,22.28632647,4.794537184,0,6.9237372,0,0,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,0,10.21305479,0,0,9.449074074,15.77083333,0,-1.185185185,0,-1.231481481,1.196759259,0,0.666666667,6,2,3,0,0,0,0,0,0,2,2,3,1,0,0,0,0,-0.5482,19.3166,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.77,0.587157445,134.2,124.12,134.0401506,48,0.312951029,-0.480622955,0.480622955,0.312951029,32.16649082,10.58432752,1.924398134,-1.898220505,1.992149548,-1.974313797,7.994162856,-0.133428938,2.822354554,72.82892142,6.405777394,4.88503052,5.701527101,3.77005561,2.565741384,3.720441922,1.446324401,2.551496117,0.573999073,1.721997218,0.303816564,0.911449692,-0.18,48.27551104,7.82,4.966627566,5.82,53.27788536,5.106527395,0,0,0,0,5.969305288,4.794537184,0,11.76188495,0,6.9237372,12.17367523,0,5.752853607,9.901064579,17.73119024,0,0,0,13.34455882,11.50570721,0,0,0,0,0,11.76188495,22.5815399,4.794537184,0,13.34455882,0,0,0,37.3,5.969305288,4.794537184,5.752853607,0,12.17367523,11.76188495,0,6.9237372,0,5.106527395,0,1.461805556,9.853290816,8.119271542,0,0.475555556,0,1.053518519,2.036558012,0,0.8,8,1,2,0,0,0,0,0,0,2,1,3,4,0,0,0,0,1.2142,35.2518,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3.79,0.699129318,150.177,140.097,150.0680796,58,0.33546106,-0.477631915,0.477631915,0.33546106,16.36559868,10.06216399,2.049845455,-1.997895015,2.078661952,-1.999574715,5.887865245,0.069551327,3.121219319,266.0201726,8.267584714,6.371969744,6.371969744,5.253218858,3.565741384,3.565741384,2.31585301,2.31585301,1.628673732,1.628673732,1.037247884,1.037247884,-1.31,336.8526616,7.793199174,3.191164646,1.579887361,65.48198531,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,25.12283841,18.05064018,0,5.563451492,9.901064579,5.969305288,0,0,0,13.34455882,0,35.39237126,0,0,0,0,0,11.07583268,6.420821623,0,22.84517737,24.26546827,0,0,37.3,5.969305288,4.794537184,0,5.563451492,11.98427311,0,12.13273414,19.05647134,0,5.106527395,0,0,10.58064815,8.696759259,1.300925926,-0.844953704,7.054074074,0.766342593,1.946203704,0,0.222222222,11,1,2,0,0,0,1,0,1,1,1,2,2,0,0,0,1,1.9472,42.7793,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
