"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"15272","S(=O)(=O)(NC(=O)NC(C)C)C1(=C(NCCC)C=CN=C1)","CCCNC1C=CN=CC=1S(=O)(=O)NC(=O)NC(C)C","InChI=1S/C12H20N4O3S/c1-4-6-14-10-5-7-13-8-11(10)20(18,19)16-12(17)15-9(2)3/h5,7-9H,4,6H2,1-3H3,(H,13,14)(H2,15,16,17)","OKWJZGGZMMBSFN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.58
"15718","O=C(NC1(=C(C=CC=C1C)C))CN2(CCCCC2)","CC1C=CC=C(C)C=1/N=C(/O)\CN1CCCCC1","InChI=1S/C15H22N2O/c1-12-7-6-8-13(2)15(12)16-14(18)11-17-9-4-3-5-10-17/h6-8H,3-5,9-11H2,1-2H3,(H,16,18)","OVECJQXXUIVZBI-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",7.6
"14340","O=C([O-])CCCC=1(N=CNC=1)","OC(O)=CCCC1=CNC=N1","InChI=1S/C7H10N2O2/c10-7(11)3-1-2-6-4-8-5-9-6/h3-5,10-11H,1-2H2,(H,8,9)","OWHNOELWUDQOLU-UHFFFAOYSA-N","?","26","potentiometric","a2/apparent","?","basic",7.62
"17377","N(N)(CC)CC","CCN(N)CC","InChI=1S/C4H12N2/c1-3-6(5)4-2/h3-5H2,1-2H3","IFZHGQSUNAKKSN-UHFFFAOYSA-N","?","27","mean from 3","a1/apparent","?","basic",7.63
"16326","O2(C=1(C=3(C(N=C(C=1C(C2C)C)C)=CC=C(C=3)C)))","CC1C=C2C3OC(C)C(C)C=3C(C)=NC2=CC=1","InChI=1S/C15H17NO/c1-8-5-6-13-12(7-8)15-14(10(3)16-13)9(2)11(4)17-15/h5-7,9,11H,1-4H3","UGVDGAWMKBFFPQ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/thermodynamic","NH(+)","basic",7.65
"17374","N(NCC)CC","CCNNCC","InChI=1S/C4H12N2/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3","YCBOYOYVDOUXLH-UHFFFAOYSA-N","?","29","mean from 2","a1/apparent","?","basic",7.66
"16771","O=C(NC1(=C(C=CC=C1C)C))CN(CCC)CCC","CC1C=CC=C(C)C=1/N=C(/O)\CN(CCC)CCC","InChI=1S/C16H26N2O/c1-5-10-18(11-6-2)12-15(19)17-16-13(3)8-7-9-14(16)4/h7-9H,5-6,10-12H2,1-4H3,(H,17,19)","ZNGDTHHNDOWPHP-UHFFFAOYSA-N","?",,,"a/thermodynamic","?","basic",7.68
"16118","O=C(NC1(=C(C=CC=C1)C))CN2(CCCCC2)","CC1=CC=CC=C1/N=C(/O)\CN1CCCCC1","InChI=1S/C14H20N2O/c1-12-7-3-4-8-13(12)15-14(17)11-16-9-5-2-6-10-16/h3-4,7-8H,2,5-6,9-11H2,1H3,(H,15,17)","LWJQUXGMHVZDSY-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",7.7
"12490","O2(CCN(CC1(=C(O)C=CC=C1))CC2)","OC1C=CC=CC=1CN1CCOCC1","InChI=1S/C11H15NO2/c13-11-4-2-1-3-10(11)9-12-5-7-14-8-6-12/h1-4,13H,5-9H2","OYLIEVIKIUHKTG-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","N(1+)-H","basic",7.71
"12658","O=C(OCC)C(N)CC","CCC(=N)C(O)OCC","InChI=1S/C6H13NO2/c1-3-5(7)6(8)9-4-2/h6-8H,3-4H2,1-2H3","KXRWMUFZWYCMQI-UHFFFAOYSA-N","?","25",,"apparent","NH3%+&","basic",7.71
"16428","O=C(OC1(CC2(N(C)C(C1)C3(C2O3))))C(C4(=CC=CC=C4))=C","CN1C2CC(CC1C1OC12)OC(=O)C(=C)C1C=CC=CC=1","InChI=1S/C17H19NO3/c1-10(11-6-4-3-5-7-11)17(19)20-12-8-13-15-16(21-15)14(9-12)18(13)2/h3-7,12-16H,1,8-9H2,2H3","JJNVDCBKBUSUII-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",7.72
"12986","[S-]C1(=[NH+]C([O-])=CC(=N1)C)","CC1=CC(O)=NC(S)=N1","InChI=1S/C5H6N2OS/c1-3-2-4(8)7-5(9)6-3/h2H,1H3,(H2,6,7,8,9)","HWGBHCRJGXAGEU-UHFFFAOYSA-N","?","20","mean from 2","apparent","?","basic",7.73
"11967","[S-]C1(=NC=NC2(=C1NC=N2))","SC1=NC=NC2N=CNC=21","InChI=1S/C5H4N4S/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","GLVAUDGFNGKCSF-UHFFFAOYSA-N","?","20","mean from 3","a1/apparent","?","basic",7.74
"11925","OCCN(CCO)CCO","OCCN(CCO)CCO","InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2","GSEJCLTVZPLZKY-UHFFFAOYSA-N","?","298.2","potentiometric","a1/apparent","NH3(1+)","basic",7.76
"15333","O(C1(C=CC3(=CCN2(C3(C1)(C(=CCO)C(CO)CC2)))))C","COC1CC23C(C=C1)=CCN2CCC(CO)C3=CCO","InChI=1S/C16H23NO3/c1-20-14-3-2-13-5-8-17-7-4-12(11-19)15(6-9-18)16(13,17)10-14/h2-3,5-6,12,14,18-19H,4,7-11H2,1H3","CDGWQHRMPFJOJA-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","NH+","basic",7.79
"15335","O(C1(C=CC3(=CCN2(C3(C1)(C(=C(CO)CC2)CCO)))))C","COC1CC23C(C=C1)=CCN2CCC(CO)=C3CCO","InChI=1S/C16H23NO3/c1-20-14-3-2-13-5-8-17-7-4-12(11-19)15(6-9-18)16(13,17)10-14/h2-3,5,14,18-19H,4,6-11H2,1H3","MYDVWTSIOHNXED-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","NH+","basic",7.8
"15749","[Si](OC2(CN(CC1(=CC(OC)=CC=C1))C2))(C)(C)C","COC1C=C(CN2CC(C2)O[Si](C)(C)C)C=CC=1","InChI=1S/C14H23NO2Si/c1-16-13-7-5-6-12(8-13)9-15-10-14(11-15)17-18(2,3)4/h5-8,14H,9-11H2,1-4H3","MKJWKLWFXASWBC-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",7.81
"16238","O=C(NC1(=C(C=CC=C1C)C))CNCC(C)C","CC(C)CN=CC(O)NC1C(C)=CC=CC=1C","InChI=1S/C14H22N2O/c1-10(2)8-15-9-13(17)16-14-11(3)6-5-7-12(14)4/h5-7,9-10,13,16-17H,8H2,1-4H3","IHNBZKKDGGRHJU-UHFFFAOYSA-N","?",,,"a/thermodynamic","?","basic",7.83
"16117","O=C(NC1(=CC=C(C)C=C1))CN2(CCCCC2)","CC1=CC=C(C=C1)/N=C(/O)\CN1CCCCC1","InChI=1S/C14H20N2O/c1-12-5-7-13(8-6-12)15-14(17)11-16-9-3-2-4-10-16/h5-8H,2-4,9-11H2,1H3,(H,15,17)","HHOAPBHLYNWKTL-UHFFFAOYSA-N","?","20","potentiometric","b1/apparent","?","basic",7.85
"14740","N(N)C","CNN","InChI=1S/CH6N2/c1-3-2/h3H,2H2,1H3","HDZGCSFEDULWCS-UHFFFAOYSA-N","?","30","potentiometric","a/apparent","?","basic",7.87
"15605","O=C(NC1(=C(C=C(C)C=C1C)C))CN(CC)CC","CC1C=C(C)C=C(C)C=1/N=C(/O)\CN(CC)CC","InChI=1S/C15H24N2O/c1-6-17(7-2)10-14(18)16-15-12(4)8-11(3)9-13(15)5/h8-9H,6-7,10H2,1-5H3,(H,16,18)","GOZBHBFUQHMKQB-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",7.9
"16175","[Si](OC2(CN(CC1(=CC=C(F)C=C1))C2))(C)(C)C","C[Si](C)(C)OC1CN(CC2C=CC(F)=CC=2)C1","InChI=1S/C13H20FNOSi/c1-17(2,3)16-13-9-15(10-13)8-11-4-6-12(14)7-5-11/h4-7,13H,8-10H2,1-3H3","YRCCOJVDMMFOSD-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",7.91
"16236","O=C(NC1(=C(C=CC(=C1)C)C))CN(CC)CC","CC1C=C(/N=C(/O)\CN(CC)CC)C(C)=CC=1","InChI=1S/C14H22N2O/c1-5-16(6-2)10-14(17)15-13-9-11(3)7-8-12(13)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)","ARSWLFMBYRUQCI-UHFFFAOYSA-N","?",,,"a/thermodynamic","?","basic",7.92
"14874","O=C(NC1(=C(C=CC=C1)C))CN(CC)CC","CC1=CC=CC=C1/N=C(/O)\CN(CC)CC","InChI=1S/C13H20N2O/c1-4-15(5-2)10-13(16)14-12-9-7-6-8-11(12)3/h6-9H,4-5,10H2,1-3H3,(H,14,16)","DMRSJQHLNFZQHW-UHFFFAOYSA-N","?","20","mean from 2","b1/apparent","?","basic",7.95
"16513","O2(C1(=C(O)C=CC5(=C1C34(C2C(O)C=CC3C(N(C)CC4)C5))))","CN1CCC23C4OC5C2=C(CC1C3C=CC4O)C=CC=5O","InChI=1S/C17H19NO3/c1-18-7-6-17-10-3-5-13(20)16(17)21-15-12(19)4-2-9(14(15)17)8-11(10)18/h2-5,10-11,13,16,19-20H,6-8H2,1H3","BQJCRHHNABKAKU-UHFFFAOYSA-N","?","20","mean from 7","b/apparent","?","basic",7.96
"17294","N1(=C(NC=C1)C)","CC1NC=CN=1","InChI=1S/C4H6N2/c1-4-5-2-3-6-4/h2-3H,1H3,(H,5,6)","LXBGSDVWAMZHDD-UHFFFAOYSA-N","?","29","mean from 5","b1/apparent","=NH2(1+)","basic",7.97
"10161","O=CN1(CCNCC1)","O=CN1CCNCC1","InChI=1S/C5H10N2O/c8-5-7-3-1-6-2-4-7/h5-6H,1-4H2","MSSDTZLYNMFTKN-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","NH2%+&","basic",7.98
"14650","O=C(NC1(=CC=CC=C1))CN(CC)CC","CCN(C/C(/O)=N\C1C=CC=CC=1)CC","InChI=1S/C12H18N2O/c1-3-14(4-2)10-12(15)13-11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3,(H,13,15)","BZOYWRSQDKFTPI-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",8.0
"10376","N#CCCNC(C)C","CC(C)NCCC#N","InChI=1S/C6H12N2/c1-6(2)8-5-3-4-7/h6,8H,3,5H2,1-2H3","XBAXAJAODIQLCI-UHFFFAOYSA-N","?","29","potentiometric","a/apparent","?","basic",8.0
"10670","O=C(N)C=C(O)C1(=CN=CC=C1)","NC(=O)C=C(O)C1C=CC=NC=1","InChI=1S/C8H8N2O2/c9-8(12)4-7(11)6-2-1-3-10-5-6/h1-5,11H,(H2,9,12)","RVQOCWRJMWYYHO-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",8.01
"10101","N1(=C(NC=C1)CCC)","CCCC1NC=CN=1","InChI=1S/C6H10N2/c1-2-3-6-7-4-5-8-6/h4-5H,2-3H2,1H3,(H,7,8)","MKBBSFGKFMQPPC-UHFFFAOYSA-N","?","24.9","potentiometric","a1/apparent","?","basic",8.02
"15270","O=C([O-])C1(N(C(=O)CNC(=O)CNC(=O)CN)CCC1)","N=CC(O)NCC(O)=NC=C(O)N1CCCC1=C(O)O","InChI=1S/C11H18N4O5/c12-4-8(16)13-5-9(17)14-6-10(18)15-3-1-2-7(15)11(19)20/h4,6,8,12-13,16,18-20H,1-3,5H2,(H,14,17)","YRENNZDMOAYXIC-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","basic",8.04
"15900","O2(C1(=C(OC)C=CC5(=C1C34(C2C(O)C=CC3C(N(C)CC4)C5))))","COC1C=CC2CC3C4C=CC(O)C5OC=1C=2C45CCN3C","InChI=1S/C18H21NO3/c1-19-8-7-18-11-4-5-13(20)17(18)22-16-14(21-2)6-3-10(15(16)18)9-12(11)19/h3-6,11-13,17,20H,7-9H2,1-2H3","OROGSEYTTFOCAN-UHFFFAOYSA-N","?","20","mean from 7","b1/apparent","?","basic",8.05
"14111","O=C(OCCN(C)C)C(=C)C","CC(=C)C(=O)OCCN(C)C","InChI=1S/C8H15NO2/c1-7(2)8(10)11-6-5-9(3)4/h1,5-6H2,2-4H3","JKNCOURZONDCGV-UHFFFAOYSA-N","?","25","mean from 4","a1/apparent","?","basic",8.06
"14766","O3(C2(=C(OCC1(=CC=CC=C1))C=CC6(=C2C45(C3C(O)C=CC4C(N(C)CC5)C6))))","CN1CCC23C4C=CC(O)C2OC2=C(C=CC(CC14)=C32)OCC1C=CC=CC=1","InChI=1S/C24H25NO3/c1-25-12-11-24-17-8-9-19(26)23(24)28-22-20(27-14-15-5-3-2-4-6-15)10-7-16(21(22)24)13-18(17)25/h2-10,17-19,23,26H,11-14H2,1H3","RDJGWRFTDZZXSM-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",8.07
"16800","O=C2(C1(=C(C=C(OC)C(=C1)OC)CCN(C)CC3(=C(C2)C=CC4(=C3OCO4))))","CN1CC2C3OCOC=3C=CC=2C=C(O)C2C=C(OC)C(=CC=2CC1)OC |t:14|","InChI=1S/C21H23NO5/c1-22-7-6-14-9-19(24-2)20(25-3)10-15(14)17(23)8-13-4-5-18-21(16(13)11-22)27-12-26-18/h4-5,8-10,23H,6-7,11-12H2,1-3H3/b17-8+","AABPPYMGVNCOOW-CAOOACKPSA-N","?",,,"a/apparent","?","basic",8.09
"13451","N2(=C(C1(=NC=CC=C1))C=C(N)C=C2)","NC1=CC(=NC=C1)C1C=CC=CN=1","InChI=1S/C10H9N3/c11-8-4-6-13-10(7-8)9-3-1-2-5-12-9/h1-7H,(H2,11,13)","YJHGQQMUSFJRDE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","=NH(+)-","basic",8.1
"17369","N#CCCNC","CNCCC#N","InChI=1S/C4H8N2/c1-6-4-2-3-5/h6H,2,4H2,1H3","UNIJBMUBHBAUET-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",8.1
"13579","O(C1(=C(N=CN(C)C)C=CC=C1))C","COC1C=CC=CC=1N=CN(C)C","InChI=1S/C10H14N2O/c1-12(2)8-11-9-6-4-5-7-10(9)13-3/h4-8H,1-3H3","IAXYUZNWRIJSIY-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",8.11
"16910","O=CCC1(C(CN2(CCC3(=C(C2(C1))C=C(OC)C(=C3)OC)))CC)","CCC1CN2CCC3C=C(OC)C(=CC=3C2CC1C=CO)OC","InChI=1S/C19H27NO3/c1-4-13-12-20-7-5-15-10-18(22-2)19(23-3)11-16(15)17(20)9-14(13)6-8-21/h6,8,10-11,13-14,17,21H,4-5,7,9,12H2,1-3H3","HNNPHUGYMXIDRF-UHFFFAOYSA-N","?","25",,"a/thermodynamic","NH%+&","basic",8.11
"14877","O=C(NC1(=CC=C(C)C=C1))CN(CC)CC","CC1C=CC(=CC=1)/N=C(/O)\CN(CC)CC","InChI=1S/C13H20N2O/c1-4-15(5-2)10-13(16)14-12-8-6-11(3)7-9-12/h6-9H,4-5,10H2,1-3H3,(H,14,16)","CTBHSLXUHNIPDV-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",8.13
"15748","[Si](OC2(CN(CC1(=CC=C(OC)C=C1))C2))(C)(C)C","COC1=CC=C(CN2CC(C2)O[Si](C)(C)C)C=C1","InChI=1S/C14H23NO2Si/c1-16-13-7-5-12(6-8-13)9-15-10-14(11-15)17-18(2,3)4/h5-8,14H,9-11H2,1-4H3","APKBDSYUSFVEMZ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",8.17
"15717","O=C(NC2(C1(=C(C=CC=C1)CC2)))CN(CC)CC","CCN(C/C(/O)=N\C1CCC2=CC=CC=C21)CC","InChI=1S/C15H22N2O/c1-3-17(4-2)11-15(18)16-14-10-9-12-7-5-6-8-13(12)14/h5-8,14H,3-4,9-11H2,1-2H3,(H,16,18)","WNBMGEXKKSPUBS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","basic",8.19
"10704","ClC1(=CC(=C([N+](=O)[O-])C=C1)CN)","NCC1C=C(Cl)C=CC=1[N+]([O-])=O","InChI=1S/C7H7ClN2O2/c8-6-1-2-7(10(11)12)5(3-6)4-9/h1-3H,4,9H2","LTXOSXDGPYTXPL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.19
"15193","OC(CN(CCO)CCCCCCCC)C","CCCCCCCCN(CCO)CC(C)O","InChI=1S/C13H29NO2/c1-3-4-5-6-7-8-9-14(10-11-15)12-13(2)16/h13,15-16H,3-12H2,1-2H3","AFHICJRLFVOOKJ-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",8.2
"11561","O(C1(=NC([O-])=CC=N1))CC","CCOC1N=CC=C(O)N=1","InChI=1S/C6H8N2O2/c1-2-10-6-7-4-3-5(9)8-6/h3-4H,2H2,1H3,(H,7,8,9)","CAMDHKGJRSRSJR-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","basic",8.2
"11332","OC(CN(CC=C)CC(O)C)C","CC(O)CN(CC=C)CC(C)O","InChI=1S/C9H19NO2/c1-4-5-10(6-8(2)11)7-9(3)12/h4,8-9,11-12H,1,5-7H2,2-3H3","JHHCQWBYIIKQGT-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","prot.","basic",8.2
"11070","ClC2(=CC1(=NC=CC(=C1C=C2)N))","NC1C=CN=C2C=C(Cl)C=CC2=1","InChI=1S/C9H7ClN2/c10-6-1-2-7-8(11)3-4-12-9(7)5-6/h1-5H,(H2,11,12)","NDRZSRWMMUGOBP-UHFFFAOYSA-N","?","30","mean from 2","a/apparent","?","basic",8.22
"17840","[O-]C1(=NC=CN=C1)","OC1=CN=CC=N1","InChI=1S/C4H4N2O/c7-4-3-5-1-2-6-4/h1-3H,(H,6,7)","HUTNOYOBQPAKIA-UHFFFAOYSA-N","?","20",,"a2/apparent","?","basic",8.23
"16039","O=C([O-])C(NC(=O)C(N)CC(=O)[O-])CC(=O)[O-]","N=C(CC(O)=O)C(O)NC(CC(O)=O)=C(O)O","InChI=1S/C8H12N2O7/c9-3(1-5(11)12)7(15)10-4(8(16)17)2-6(13)14/h7,9-10,15-17H,1-2H2,(H,11,12)(H,13,14)","GWVJWVHOGBMSMA-UHFFFAOYSA-N","?","25","potentiometric","4/thermodynamic","NH3%+&","basic",8.26
"10636","N(C1(=C(C=CC=C1)C))=CN(C)C","CC1C=CC=CC=1N=CN(C)C","InChI=1S/C10H14N2/c1-9-6-4-5-7-10(9)11-8-12(2)3/h4-8H,1-3H3","VTJDEAHIKIEJET-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.27
"12166","N1(CCCCC1)(CCCCCCCC)","CCCCCCCCN1CCCCC1","InChI=1S/C13H27N/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h2-13H2,1H3","OQJRUUUFRQCENE-UHFFFAOYSA-N","?","27",,"a/apparent","NH+","basic",8.28
"11919","S(C(=O)CC)CCN(C)C","CC=C(O)SCCN(C)C","InChI=1S/C7H15NOS/c1-4-7(9)10-6-5-8(2)3/h4,9H,5-6H2,1-3H3","AKKTZLUMLALYNE-UHFFFAOYSA-N","?","30","potentiometric","a/thermodynamic","?","basic",8.28
"11902","O=C(OCCN(C)C)CC","CC=C(O)OCCN(C)C","InChI=1S/C7H15NO2/c1-4-7(9)10-6-5-8(2)3/h4,9H,5-6H2,1-3H3","LGTWDDSERHLHAI-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",8.29
"15067","N(C1(=CC=CC=C1))=C(NC2(=CC=CC=C2))C","C/C(/NC1C=CC=CC=1)=N\C1C=CC=CC=1","InChI=1S/C14H14N2/c1-12(15-13-8-4-2-5-9-13)16-14-10-6-3-7-11-14/h2-11H,1H3,(H,15,16)","CLWIJUQLAFJNOF-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",8.3
"12656","O=C(OCCN(C)C)C","CN(C)CCOC(=C)O","InChI=1S/C6H13NO2/c1-6(8)9-5-4-7(2)3/h8H,1,4-5H2,2-3H3","CPWMCNTZOMJRLK-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",8.3
"14525","O=C(C1(=CC=CC=C1))CCN","NCC=C(O)C1C=CC=CC=1","InChI=1S/C9H11NO/c10-7-6-9(11)8-4-2-1-3-5-8/h1-6,11H,7,10H2","DWHLREPNTNCGBE-UHFFFAOYSA-N","?","20",,"b/apparent","?","basic",8.3
"11903","O=C(OC(CN(C)C)C)C","CC(CN(C)C)OC(=C)O","InChI=1S/C7H15NO2/c1-6(5-8(3)4)10-7(2)9/h6,9H,2,5H2,1,3-4H3","YUHMGRKXGSGUIM-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",8.31
"11874","N(CC=C)(CC=C)CC=C","C=CCN(CC=C)CC=C","InChI=1S/C9H15N/c1-4-7-10(8-5-2)9-6-3/h4-6H,1-3,7-9H2","VPYJNCGUESNPMV-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","basic",8.31
"15587","S1(N=C(SN=C1N2(CCOCC2))C3(=CC=CC=C3))","C1CN(CCO1)C1=NSC(=NS1)C1C=CC=CC=1","InChI=1S/C12H13N3OS2/c1-2-4-10(5-3-1)11-13-18-12(14-17-11)15-6-8-16-9-7-15/h1-5H,6-9H2","JTQBVADRAHBUPK-UHFFFAOYSA-N","?","25",,"a1/apparent","RR'NH(1+)","basic",8.33
"17162","N2(=C1(N(C=CC(=C1C3(=C2C=CC=C3))C)C))","CC1C=CN(C)C2=NC3C=CC=CC=3C=12","InChI=1S/C13H12N2/c1-9-7-8-15(2)13-12(9)10-5-3-4-6-11(10)14-13/h3-8H,1-2H3","VFDMMMDUXUPPHG-UHFFFAOYSA-N","?","25","spectrophotometric","b1/apparent","N-H(1+)","basic",8.35
"15703","O=[N+]([O-])C2(=CC=C(OC(=O)C1(C(N)CCC1))C=C2)","NC1CCCC1=C(O)OC1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C12H14N2O4/c13-11-3-1-2-10(11)12(15)18-9-6-4-8(5-7-9)14(16)17/h4-7,11,15H,1-3,13H2","GOSRDIGEOBYQKH-UHFFFAOYSA-N","?","30","spectrophotometric","a1/apparent","?","basic",8.36
"13591","O=C([O-])C1(N(C(=O)C(N)C)CCC1)","CC(=N)C(O)N1CCCC1=C(O)O","InChI=1S/C8H14N2O3/c1-5(9)7(11)10-4-2-3-6(10)8(12)13/h7,9,11-13H,2-4H2,1H3","RGAGNCLLGAVRRY-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","basic",8.38
"16882","OC(CN(CC(O)C)CCCCCCCCCCCCCC)C","CCCCCCCCCCCCCCN(CC(C)O)CC(C)O","InChI=1S/C20H43NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-21(17-19(2)22)18-20(3)23/h19-20,22-23H,4-18H2,1-3H3","NMEWVFFBYQFTLK-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","prot.","basic",8.4
"10488","O=CC(N(C)C)(C)C","CN(C)C(C)(C)C=O","InChI=1S/C6H13NO/c1-6(2,5-8)7(3)4/h5H,1-4H3","HQVOWZWVYHHPHA-UHFFFAOYSA-N","?","21","spectrophotometric","a1/apparent","?","basic",8.4
"11324","S(CCN(CC)CC)CCCC","CCCCSCCN(CC)CC","InChI=1S/C10H23NS/c1-4-7-9-12-10-8-11(5-2)6-3/h4-10H2,1-3H3","DMFWTLBQLIMYLP-UHFFFAOYSA-N","?","17","potentiometric","b/apparent","?","basic",8.43
"13935","O2(C1(=NC([O-])=CC(=C1CC2)C))","CC1=CC(O)=NC2OCCC=21","InChI=1S/C8H9NO2/c1-5-4-7(10)9-8-6(5)2-3-11-8/h4H,2-3H2,1H3,(H,9,10)","IVBKRUDIWDASEH-UHFFFAOYSA-N","?","20","mean from 2","a2/apparent","?","basic",8.44
"10656","ClC1(=CC=C(N=CN(C)C)C=C1)","CN(C)C=NC1C=CC(Cl)=CC=1","InChI=1S/C9H11ClN2/c1-12(2)7-11-9-5-3-8(10)4-6-9/h3-7H,1-2H3","ZPTXBCJETBDOAT-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N=C-H","basic",8.46
"17432","SC(CN)(C)C","CC(C)(S)CN","InChI=1S/C4H11NS/c1-4(2,6)3-5/h6H,3,5H2,1-2H3","MBPAUMHSIFBANF-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","basic",8.48
"10739","O=C([O-])C1(N(C(=O)CN)CCC1)","N=CC(O)N1CCCC1=C(O)O","InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h4,6,8,10-12H,1-3H2","RPBNEHXMGHRUCX-UHFFFAOYSA-N","?","25","potentiometric","b1/apparent","?","basic",8.49
"15751","O=C2(C=CC(=CC=C1(C=CN(CCC)C=C1))C=C2)","CCCN1C=CC(C=C1)=CC=C1C=CC(=O)C=C1","InChI=1S/C16H17NO/c1-2-11-17-12-9-15(10-13-17)4-3-14-5-7-16(18)8-6-14/h3-10,12-13H,2,11H2,1H3","BGRNUOHPGWOCOI-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","basic",8.5
"10097","N1(=C(NC=C1C)CC)","CC1=CNC(CC)=N1","InChI=1S/C6H10N2/c1-3-6-7-4-5(2)8-6/h4H,3H2,1-2H3,(H,7,8)","ULKLGIFJWFIQFF-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.5
"13667","OC1(=C(C=C(CC)C=C1)CN(C)C)","CCC1=CC(CN(C)C)=C(O)C=C1","InChI=1S/C11H17NO/c1-4-9-5-6-11(13)10(7-9)8-12(2)3/h5-7,13H,4,8H2,1-3H3","FSBZQLGCTYKSMP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","basic",8.51
"16977","O=C1(N(C(=O)C=2(C([O-])=CN=NC=2(N1C)))C)","CN1C(=O)C2=C(O)C=NN=C2N(C)C1=O","InChI=1S/C8H8N4O3/c1-11-6-5(4(13)3-9-10-6)7(14)12(2)8(11)15/h3H,1-2H3,(H,10,13)","XZBCLRNUZOZHFW-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","basic",8.51
"17691","ClCCC(N)CC","CCC(N)CCCl","InChI=1S/C5H12ClN/c1-2-5(7)3-4-6/h5H,2-4,7H2,1H3","YEXRJDRHGBFDDA-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","basic",8.53
"14084","O=C(NCCN(C)C)C(=C)C","CC(=C)C(=O)NCCN(C)C","InChI=1S/C8H16N2O/c1-7(2)8(11)9-5-6-10(3)4/h1,5-6H2,2-4H3,(H,9,11)","DCBBWYIVFRLKCD-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.54
"10698","S(=O)(=O)(N)C1(=CC(=CC=C1)CN)","NCC1C=C(C=CC=1)S(N)(=O)=O","InChI=1S/C7H10N2O2S/c8-5-6-2-1-3-7(4-6)12(9,10)11/h1-4H,5,8H2,(H2,9,10,11)","HNENXADRSCEPIJ-UHFFFAOYSA-N","?","21","potentiometric","a1/apparent","?","basic",8.55
